2020-12-18 22:24:12,935 [INFO ]  maqp(evaluate_cardinalities: database_name=imdb, target_path=./baselines/cardinality_estimation/results/deepDB-ranges/imdb_ranges_3_model_based_budget_5.csv)
2020-12-18 22:24:13,719 [DEBUG]  Predicting cardinality for query 5: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.production_year>=1956.0 AND mc.company_type_id=2 AND mi_idx.info_type_id=101 AND t.kind_id=1;
2020-12-18 22:24:13,755 [DEBUG]  		Latency: 30.76ms
2020-12-18 22:24:13,756 [DEBUG]  		True: 266208
2020-12-18 22:24:13,756 [DEBUG]  		Predicted: 174685.47102035553
2020-12-18 22:24:13,756 [DEBUG]  Q-Error was: 1.523927539279896
2020-12-18 22:24:13,756 [DEBUG]  Predicting cardinality for query 6: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.production_year<=2002.0 AND t.kind_id=1 AND mc.company_type_id=1 AND mi_idx.info_type_id=101 AND t.phonetic_code<=18966;
2020-12-18 22:24:13,794 [DEBUG]  		Latency: 32.61ms
2020-12-18 22:24:13,794 [DEBUG]  		True: 293277
2020-12-18 22:24:13,794 [DEBUG]  		Predicted: 114513.38177159785
2020-12-18 22:24:13,794 [DEBUG]  Q-Error was: 2.5610718630679714
2020-12-18 22:24:13,794 [DEBUG]  Predicting cardinality for query 7: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.phonetic_code<=7355 AND t.kind_id=1 AND t.production_year<=1917.0 AND mi_idx.info_type_id=100 AND mc.company_type_id=1;
2020-12-18 22:24:13,832 [DEBUG]  		Latency: 32.29ms
2020-12-18 22:24:13,832 [DEBUG]  		True: 3014
2020-12-18 22:24:13,832 [DEBUG]  		Predicted: 4257.122789731646
2020-12-18 22:24:13,832 [DEBUG]  Q-Error was: 1.4124494989156091
2020-12-18 22:24:13,832 [DEBUG]  Predicting cardinality for query 8: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_type_id=1 AND t.production_year=2005.0 AND t.phonetic_code>=1346 AND t.kind_id=1;
2020-12-18 22:24:13,868 [DEBUG]  		Latency: 29.85ms
2020-12-18 22:24:13,868 [DEBUG]  		True: 37797
2020-12-18 22:24:13,868 [DEBUG]  		Predicted: 20260.378120212066
2020-12-18 22:24:13,868 [DEBUG]  Q-Error was: 1.8655624182202764
2020-12-18 22:24:13,868 [DEBUG]  Predicting cardinality for query 9: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_type_id=1 AND t.kind_id=1 AND t.phonetic_code<=5575 AND mi_idx.info_type_id=99;
2020-12-18 22:24:13,900 [DEBUG]  		Latency: 26.23ms
2020-12-18 22:24:13,900 [DEBUG]  		True: 154286
2020-12-18 22:24:13,900 [DEBUG]  		Predicted: 60955.989988462716
2020-12-18 22:24:13,900 [DEBUG]  Q-Error was: 2.5311048188898595
2020-12-18 22:24:13,900 [DEBUG]  Predicting cardinality for query 10: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=3 AND mc.company_type_id=2 AND mi_idx.info_type_id=99 AND t.production_year>=1974.0;
2020-12-18 22:24:13,937 [DEBUG]  		Latency: 31.47ms
2020-12-18 22:24:13,937 [DEBUG]  		True: 50805
2020-12-18 22:24:13,937 [DEBUG]  		Predicted: 22981.247207947243
2020-12-18 22:24:13,937 [DEBUG]  Q-Error was: 2.2107155255886592
2020-12-18 22:24:13,937 [DEBUG]  Predicting cardinality for query 11: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.phonetic_code=13483 AND t.production_year<=2003.0 AND mi_idx.info_type_id=100;
2020-12-18 22:24:13,971 [DEBUG]  		Latency: 28.70ms
2020-12-18 22:24:13,971 [DEBUG]  		True: 33
2020-12-18 22:24:13,971 [DEBUG]  		Predicted: 821.5139880061148
2020-12-18 22:24:13,971 [DEBUG]  Q-Error was: 24.89436327291257
2020-12-18 22:24:13,971 [DEBUG]  Predicting cardinality for query 12: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.production_year=2005.0 AND mc.company_type_id=1 AND t.phonetic_code=1441 AND t.kind_id=1 AND mi_idx.info_type_id=100;
2020-12-18 22:24:14,010 [DEBUG]  		Latency: 32.98ms
2020-12-18 22:24:14,010 [DEBUG]  		True: 2
2020-12-18 22:24:14,010 [DEBUG]  		Predicted: 1.0
2020-12-18 22:24:14,010 [DEBUG]  Q-Error was: 2.0
2020-12-18 22:24:14,010 [DEBUG]  Predicting cardinality for query 13: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mi_idx.info_type_id=101 AND t.production_year=1988.0 AND t.phonetic_code<=18361 AND t.kind_id=3 AND mc.company_type_id=1;
2020-12-18 22:24:14,049 [DEBUG]  		Latency: 32.89ms
2020-12-18 22:24:14,049 [DEBUG]  		True: 711
2020-12-18 22:24:14,049 [DEBUG]  		Predicted: 348.3627014090631
2020-12-18 22:24:14,049 [DEBUG]  Q-Error was: 2.04097625010983
2020-12-18 22:24:14,049 [DEBUG]  Predicting cardinality for query 14: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.season_nr<=1.0 AND t.production_year<=2008.0 AND mi_idx.info_type_id=100;
2020-12-18 22:24:14,094 [DEBUG]  		Latency: 32.83ms
2020-12-18 22:24:14,095 [DEBUG]  		True: 74486
2020-12-18 22:24:14,095 [DEBUG]  		Predicted: 57358.326942459265
2020-12-18 22:24:14,095 [DEBUG]  Q-Error was: 1.298608309735444
2020-12-18 22:24:14,095 [DEBUG]  Predicting cardinality for query 15: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_type_id=2 AND mi_idx.info_type_id=99 AND t.kind_id=1 AND t.production_year>=1999.0;
2020-12-18 22:24:14,134 [DEBUG]  		Latency: 32.71ms
2020-12-18 22:24:14,134 [DEBUG]  		True: 158431
2020-12-18 22:24:14,134 [DEBUG]  		Predicted: 107256.8024610692
2020-12-18 22:24:14,134 [DEBUG]  Q-Error was: 1.47711843318754
2020-12-18 22:24:14,134 [DEBUG]  Predicting cardinality for query 16: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.production_year=1924.0 AND mi_idx.info_type_id=101 AND mc.company_type_id=1 AND t.phonetic_code>=9895;
2020-12-18 22:24:14,166 [DEBUG]  		Latency: 26.98ms
2020-12-18 22:24:14,166 [DEBUG]  		True: 372
2020-12-18 22:24:14,166 [DEBUG]  		Predicted: 295.02890008156504
2020-12-18 22:24:14,167 [DEBUG]  Q-Error was: 1.2608934239905147
2020-12-18 22:24:14,167 [DEBUG]  Predicting cardinality for query 17: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.phonetic_code>=1257 AND t.production_year=1933.0 AND mi_idx.info_type_id=99 AND mc.company_type_id=1 AND t.kind_id=1;
2020-12-18 22:24:14,208 [DEBUG]  		Latency: 34.96ms
2020-12-18 22:24:14,208 [DEBUG]  		True: 2362
2020-12-18 22:24:14,208 [DEBUG]  		Predicted: 631.493458763442
2020-12-18 22:24:14,208 [DEBUG]  Q-Error was: 3.7403396143249794
2020-12-18 22:24:14,208 [DEBUG]  Predicting cardinality for query 18: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mi_idx.info_type_id=100 AND t.phonetic_code>=17192 AND mc.company_type_id=2 AND t.production_year<=2007.0 AND t.kind_id=1;
2020-12-18 22:24:14,248 [DEBUG]  		Latency: 33.64ms
2020-12-18 22:24:14,248 [DEBUG]  		True: 36816
2020-12-18 22:24:14,248 [DEBUG]  		Predicted: 24778.864718125038
2020-12-18 22:24:14,248 [DEBUG]  Q-Error was: 1.4857823560039916
2020-12-18 22:24:14,248 [DEBUG]  Predicting cardinality for query 19: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.episode_nr=5.0 AND t.kind_id=7 AND mc.company_type_id=1 AND t.phonetic_code<=6519;
2020-12-18 22:24:14,282 [DEBUG]  		Latency: 29.10ms
2020-12-18 22:24:14,282 [DEBUG]  		True: 9552
2020-12-18 22:24:14,282 [DEBUG]  		Predicted: 5196.690633371693
2020-12-18 22:24:14,282 [DEBUG]  Q-Error was: 1.8380928698467691
2020-12-18 22:24:14,283 [DEBUG]  Predicting cardinality for query 20: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.phonetic_code<=1778 AND mi_idx.info_type_id=100 AND t.production_year>=2010.0 AND t.kind_id=1 AND mc.company_type_id=2;
2020-12-18 22:24:14,322 [DEBUG]  		Latency: 33.46ms
2020-12-18 22:24:14,322 [DEBUG]  		True: 5380
2020-12-18 22:24:14,322 [DEBUG]  		Predicted: 3331.0237737343305
2020-12-18 22:24:14,322 [DEBUG]  Q-Error was: 1.6151190641214221
2020-12-18 22:24:14,322 [DEBUG]  Predicting cardinality for query 21: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.phonetic_code>=17693 AND mc.company_type_id=2 AND t.production_year=1980.0 AND t.kind_id=1;
2020-12-18 22:24:14,358 [DEBUG]  		Latency: 30.40ms
2020-12-18 22:24:14,358 [DEBUG]  		True: 828
2020-12-18 22:24:14,358 [DEBUG]  		Predicted: 602.2942681205384
2020-12-18 22:24:14,358 [DEBUG]  Q-Error was: 1.3747432838498983
2020-12-18 22:24:14,359 [DEBUG]  Predicting cardinality for query 22: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.production_year=2002.0 AND t.kind_id=1 AND mi_idx.info_type_id=99 AND mc.company_type_id=1;
2020-12-18 22:24:14,396 [DEBUG]  		Latency: 31.72ms
2020-12-18 22:24:14,396 [DEBUG]  		True: 11091
2020-12-18 22:24:14,396 [DEBUG]  		Predicted: 5162.770629398464
2020-12-18 22:24:14,396 [DEBUG]  Q-Error was: 2.1482651072748236
2020-12-18 22:24:14,396 [DEBUG]  Predicting cardinality for query 23: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_type_id=1 AND t.production_year>=2004.0 AND mi_idx.info_type_id=100 AND t.kind_id=1;
2020-12-18 22:24:14,433 [DEBUG]  		Latency: 31.39ms
2020-12-18 22:24:14,433 [DEBUG]  		True: 142270
2020-12-18 22:24:14,433 [DEBUG]  		Predicted: 73010.26195981189
2020-12-18 22:24:14,433 [DEBUG]  Q-Error was: 1.9486301813067286
2020-12-18 22:24:14,433 [DEBUG]  Predicting cardinality for query 24: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_type_id=1 AND t.production_year<=2005.0 AND t.phonetic_code=17291 AND t.kind_id=4 AND mi_idx.info_type_id=99;
2020-12-18 22:24:14,473 [DEBUG]  		Latency: 33.97ms
2020-12-18 22:24:14,473 [DEBUG]  		True: 7
2020-12-18 22:24:14,473 [DEBUG]  		Predicted: 1.0
2020-12-18 22:24:14,473 [DEBUG]  Q-Error was: 7.0
2020-12-18 22:24:14,473 [DEBUG]  Predicting cardinality for query 25: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=3 AND t.phonetic_code=17637 AND mi_idx.info_type_id=99 AND t.production_year=1992.0;
2020-12-18 22:24:14,515 [DEBUG]  		Latency: 35.98ms
2020-12-18 22:24:14,515 [DEBUG]  		True: 3
2020-12-18 22:24:14,515 [DEBUG]  		Predicted: 821.5139880061148
2020-12-18 22:24:14,515 [DEBUG]  Q-Error was: 273.83799600203827
2020-12-18 22:24:14,515 [DEBUG]  Predicting cardinality for query 26: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.phonetic_code=8133 AND t.kind_id=1 AND t.production_year<=1957.0;
2020-12-18 22:24:14,548 [DEBUG]  		Latency: 27.51ms
2020-12-18 22:24:14,548 [DEBUG]  		True: 9
2020-12-18 22:24:14,548 [DEBUG]  		Predicted: 1.0
2020-12-18 22:24:14,548 [DEBUG]  Q-Error was: 9.0
2020-12-18 22:24:14,548 [DEBUG]  Predicting cardinality for query 27: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.production_year=1975.0 AND t.kind_id=1 AND t.phonetic_code=5506 AND mc.company_type_id=1 AND mi_idx.info_type_id=100;
2020-12-18 22:24:14,591 [DEBUG]  		Latency: 37.51ms
2020-12-18 22:24:14,591 [DEBUG]  		True: 6
2020-12-18 22:24:14,591 [DEBUG]  		Predicted: 1.071564031944062
2020-12-18 22:24:14,591 [DEBUG]  Q-Error was: 5.5992920825409085
2020-12-18 22:24:14,591 [DEBUG]  Predicting cardinality for query 28: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND mc.company_type_id=1 AND mi_idx.info_type_id=100 AND t.production_year=2007.0 AND t.phonetic_code>=3139;
2020-12-18 22:24:14,629 [DEBUG]  		Latency: 31.60ms
2020-12-18 22:24:14,629 [DEBUG]  		True: 12368
2020-12-18 22:24:14,629 [DEBUG]  		Predicted: 6074.831958604112
2020-12-18 22:24:14,629 [DEBUG]  Q-Error was: 2.035941090104153
2020-12-18 22:24:14,629 [DEBUG]  Predicting cardinality for query 29: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mi_idx.info_type_id=99 AND t.kind_id=3 AND mc.company_type_id=2 AND t.phonetic_code>=16731 AND t.production_year=1978.0;
2020-12-18 22:24:14,666 [DEBUG]  		Latency: 31.39ms
2020-12-18 22:24:14,666 [DEBUG]  		True: 128
2020-12-18 22:24:14,666 [DEBUG]  		Predicted: 45.754534520978886
2020-12-18 22:24:14,666 [DEBUG]  Q-Error was: 2.7975369291826317
2020-12-18 22:24:14,666 [DEBUG]  Predicting cardinality for query 30: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.production_year<=1969.0 AND t.kind_id=7 AND mc.company_type_id=2 AND t.phonetic_code>=10280 AND t.season_nr>=1.0;
2020-12-18 22:24:14,704 [DEBUG]  		Latency: 31.82ms
2020-12-18 22:24:14,704 [DEBUG]  		True: 27753
2020-12-18 22:24:14,704 [DEBUG]  		Predicted: 17827.956313500592
2020-12-18 22:24:14,704 [DEBUG]  Q-Error was: 1.5567123629859616
2020-12-18 22:24:14,704 [DEBUG]  Predicting cardinality for query 31: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.production_year=1970.0 AND mc.company_type_id=2 AND t.kind_id=1 AND t.phonetic_code>=12936;
2020-12-18 22:24:14,738 [DEBUG]  		Latency: 29.07ms
2020-12-18 22:24:14,738 [DEBUG]  		True: 2562
2020-12-18 22:24:14,738 [DEBUG]  		Predicted: 1636.6929020540924
2020-12-18 22:24:14,739 [DEBUG]  Q-Error was: 1.5653516898525208
2020-12-18 22:24:14,739 [DEBUG]  Predicting cardinality for query 32: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_type_id=2 AND t.kind_id=2 AND t.series_years>=1288;
2020-12-18 22:24:14,766 [DEBUG]  		Latency: 22.74ms
2020-12-18 22:24:14,766 [DEBUG]  		True: 88620
2020-12-18 22:24:14,766 [DEBUG]  		Predicted: 2879.292576891171
2020-12-18 22:24:14,766 [DEBUG]  Q-Error was: 30.778393523205192
2020-12-18 22:24:14,767 [DEBUG]  Predicting cardinality for query 33: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.production_year<=2008.0 AND t.phonetic_code<=12266 AND t.kind_id=3;
2020-12-18 22:24:14,799 [DEBUG]  		Latency: 27.41ms
2020-12-18 22:24:14,799 [DEBUG]  		True: 163824
2020-12-18 22:24:14,799 [DEBUG]  		Predicted: 102370.23163318014
2020-12-18 22:24:14,799 [DEBUG]  Q-Error was: 1.600308970551372
2020-12-18 22:24:14,799 [DEBUG]  Predicting cardinality for query 34: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mi_idx.info_type_id=99 AND t.kind_id=1 AND mc.company_type_id=1 AND t.phonetic_code>=16543;
2020-12-18 22:24:14,832 [DEBUG]  		Latency: 27.28ms
2020-12-18 22:24:14,832 [DEBUG]  		True: 112070
2020-12-18 22:24:14,832 [DEBUG]  		Predicted: 47204.18297575357
2020-12-18 22:24:14,832 [DEBUG]  Q-Error was: 2.374154003630669
2020-12-18 22:24:14,832 [DEBUG]  Predicting cardinality for query 35: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_type_id=2 AND t.kind_id=2 AND t.production_year=2004.0 AND mi_idx.info_type_id=99 AND t.series_years>=1347 AND t.phonetic_code>=5790;
2020-12-18 22:24:14,871 [DEBUG]  		Latency: 32.63ms
2020-12-18 22:24:14,871 [DEBUG]  		True: 1110
2020-12-18 22:24:14,871 [DEBUG]  		Predicted: 15.706327620797275
2020-12-18 22:24:14,871 [DEBUG]  Q-Error was: 70.67215372040322
2020-12-18 22:24:14,871 [DEBUG]  Predicting cardinality for query 36: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_type_id=2 AND t.series_years<=1347 AND t.phonetic_code>=14072;
2020-12-18 22:24:14,893 [DEBUG]  		Latency: 16.90ms
2020-12-18 22:24:14,893 [DEBUG]  		True: 30990
2020-12-18 22:24:14,893 [DEBUG]  		Predicted: 11923.41389035425
2020-12-18 22:24:14,893 [DEBUG]  Q-Error was: 2.599087835495684
2020-12-18 22:24:14,893 [DEBUG]  Predicting cardinality for query 37: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.episode_nr=1.0 AND t.phonetic_code<=13392 AND mi_idx.info_type_id=99 AND mc.company_type_id=1 AND t.season_nr>=1.0 AND t.kind_id=7;
2020-12-18 22:24:14,934 [DEBUG]  		Latency: 35.15ms
2020-12-18 22:24:14,934 [DEBUG]  		True: 6304
2020-12-18 22:24:14,935 [DEBUG]  		Predicted: 3770.9442499782967
2020-12-18 22:24:14,935 [DEBUG]  Q-Error was: 1.6717298326636045
2020-12-18 22:24:14,935 [DEBUG]  Predicting cardinality for query 38: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_type_id=1 AND mi_idx.info_type_id=100 AND t.kind_id=1 AND t.phonetic_code<=11790;
2020-12-18 22:24:14,967 [DEBUG]  		Latency: 27.08ms
2020-12-18 22:24:14,967 [DEBUG]  		True: 274616
2020-12-18 22:24:14,967 [DEBUG]  		Predicted: 120514.27733134499
2020-12-18 22:24:14,967 [DEBUG]  Q-Error was: 2.2787009645750427
2020-12-18 22:24:14,967 [DEBUG]  Predicting cardinality for query 39: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_type_id=1 AND t.kind_id=1 AND t.phonetic_code>=9434 AND t.production_year>=1981.0 AND mi_idx.info_type_id=101;
2020-12-18 22:24:15,005 [DEBUG]  		Latency: 32.12ms
2020-12-18 22:24:15,005 [DEBUG]  		True: 152818
2020-12-18 22:24:15,005 [DEBUG]  		Predicted: 76236.84887209785
2020-12-18 22:24:15,005 [DEBUG]  Q-Error was: 2.0045162183497633
2020-12-18 22:24:15,005 [DEBUG]  Predicting cardinality for query 40: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.production_year<=1997.0 AND t.kind_id=1 AND t.phonetic_code>=6596 AND mi_idx.info_type_id=100 AND mc.company_type_id=1;
2020-12-18 22:24:15,043 [DEBUG]  		Latency: 32.34ms
2020-12-18 22:24:15,043 [DEBUG]  		True: 168856
2020-12-18 22:24:15,043 [DEBUG]  		Predicted: 68023.36006313015
2020-12-18 22:24:15,043 [DEBUG]  Q-Error was: 2.482323717077347
2020-12-18 22:24:15,044 [DEBUG]  Predicting cardinality for query 41: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=2 AND mi_idx.info_type_id=100 AND mc.company_type_id=1;
2020-12-18 22:24:15,078 [DEBUG]  		Latency: 29.21ms
2020-12-18 22:24:15,078 [DEBUG]  		True: 57841
2020-12-18 22:24:15,078 [DEBUG]  		Predicted: 34974.08905635834
2020-12-18 22:24:15,078 [DEBUG]  Q-Error was: 1.6538243471271892
2020-12-18 22:24:15,078 [DEBUG]  Predicting cardinality for query 42: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.phonetic_code>=17851 AND t.kind_id=1 AND mi_idx.info_type_id=101 AND t.production_year>=2005.0 AND mc.company_type_id=2;
2020-12-18 22:24:15,117 [DEBUG]  		Latency: 33.01ms
2020-12-18 22:24:15,117 [DEBUG]  		True: 13480
2020-12-18 22:24:15,117 [DEBUG]  		Predicted: 9867.712065212272
2020-12-18 22:24:15,117 [DEBUG]  Q-Error was: 1.3660714774524607
2020-12-18 22:24:15,117 [DEBUG]  Predicting cardinality for query 43: SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx, title t WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_type_id=1 AND t.production_year>=1979.0 AND t.kind_id=1 AND mi_idx.info_type_id=101;
